,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,defects
0,0.07317073170731707,0.022727272727272728,0.0,0.022727272727272728,0.05063291139240506,0.03198961461429859,0.07,0.13153488372093022,0.18553817466072722,0.00551511897146678,0.030303030303030304,0.0055152111651991945,0.061068702290076333,0.022727272727272728,0.034482758620689655,0.0,0.24324324324324326,0.11666666666666667,0.05014749262536873,0.0514018691588785,0.022727272727272724,b'false'
1,0.07665505226480836,0.0,0.0,0.0,0.04159132007233273,0.027620276758405924,0.16,0.05841860465116279,0.36045788873925205,0.0021164180153102406,0.026515151515151516,0.0021164179501502937,0.05725190839694656,0.0,0.034482758620689655,0.0,0.16216216216216217,0.175,0.035398230088495575,0.0514018691588785,0.0,b'true'
2,0.013937282229965157,0.0,0.0,0.0,0.003616636528028933,0.001010251527374028,0.5,0.018604651162790697,0.041437894954936286,2.4630275701146208e-05,0.0,2.43839721934048e-05,0.007633587786259542,0.0,0.0,0.0,0.05405405405405406,0.016666666666666666,0.0029498525073746312,0.004672897196261682,0.0,b'false'
3,0.05574912891986063,0.022727272727272728,0.0,0.022727272727272728,0.03345388788426763,0.0201936652177976,0.085,0.11162790697674418,0.1380399875686315,0.002954001328372344,0.01893939393939394,0.002953785722519263,0.05343511450381679,0.0,0.0,0.0,0.2702702702702703,0.08333333333333333,0.03687315634218289,0.02803738317757009,0.022727272727272724,b'false'
4,0.10452961672473868,0.022727272727272728,0.0,0.022727272727272728,0.09403254972875226,0.06681551039169978,0.065,0.144,0.35408681238993056,0.012608238131416743,0.06818181818181818,0.012608176167548923,0.08015267175572519,0.022727272727272728,0.06896551724137931,0.0,0.24324324324324326,0.20833333333333334,0.08997050147492625,0.10046728971962617,0.022727272727272724,b'false'
5,0.041811846689895474,0.0,0.0,0.0,0.026220614828209764,0.01527121465066765,0.155,0.06046511627906977,0.1927380089091474,0.0012100238695080603,0.015151515151515152,0.0012097775295046062,0.022900763358778626,0.0,0.034482758620689655,0.0,0.16216216216216217,0.1,0.02359882005899705,0.03037383177570093,0.0,b'false'
6,0.0313588850174216,0.022727272727272728,0.0,0.0,0.014466546112115732,0.00724350345127178,0.085,0.11162790697674418,0.049518284471148866,0.0010595944606633099,0.007575757575757576,0.0010595944280406813,0.026717557251908396,0.0,0.017241379310344827,0.0,0.21621621621621623,0.03333333333333333,0.014749262536873156,0.014018691588785045,0.022727272727272724,b'false'
7,0.24390243902439024,0.20454545454545456,0.28,0.20454545454545456,0.1518987341772152,0.11290571069932136,0.025,0.3404651162790698,0.25308194343727336,0.050374270893809,0.11363636363636363,0.05037451564564325,0.23282442748091603,0.0,0.13793103448275862,0.0,0.40540540540540543,0.20833333333333334,0.15781710914454278,0.1425233644859813,0.1931818181818182,b'false'
8,0.24531847608915475,0.203703172641431,0.24444724845324445,0.1826604637222054,0.22191994850032953,0.17820006393624832,0.009629395962229632,0.75516176459446,0.17821211805937687,0.17677336203618202,0.1766264998569304,0.17677325282008116,0.22108873393307607,-0.011791946656329905,0.20689655172413793,0.0,0.6816854708827627,0.23826946298710497,0.2258814317302775,0.21564451478559882,0.20370317264143098,b'true'
9,0.08710801393728224,0.06818181818181818,0.07999999999999999,0.04545454545454545,0.056962025316455694,0.03782886844252047,0.05,0.1813953488372093,0.15912151662695534,0.00899217499219759,0.03787878787878788,0.008992143927504234,0.07633587786259542,0.022727272727272728,0.0,0.0,0.35135135135135137,0.11666666666666667,0.061946902654867256,0.04906542056074766,0.06818181818181818,b'false'
